id,active_time,journey_no,flight_code
2414694,1.53374890798e+12,EU6662,UEA6662
2414528,1.53374902803e+12,CA4230,CCA4230
2414642,1.53374991033e+12,MU2825,CES2825
2414056,1.53375056864e+12,CA4154,CA4154
2414325,1.53375064281e+12,CA4160,CCA4160
2413484,1.53375072452e+12,ZH9443,CSZ9443
2412030,1.53375154686e+12,EU2258,UEA2258
2413683,1.53375217233e+12,TV9878,TBA9878
2414540,1.53375259023e+12,EU2202,UEA2202
2414735,1.53375280833e+12,3U8842,CSC8842
2396685,1.5337528184e+12,3U8174,CSC8174
2412264,1.53375312661e+12,CA4324,CA4324
2414832,1.53375333723e+12,3U8994,CSC8994
2413273,1.53375346296e+12,VJ5316,VJC5316
2414485,1.53375419638e+12,3U8994,CSC8994
2414253,1.53377903725e+12,CZ3457,CSN3457
2413320,1.53377907786e+12,ZH9441,CSZ9441
2414477,1.53378440138e+12,CA4310,CCA4310
2414219,1.5337844713e+12,KY8321,KNA8321
2415543,1.53379452777e+12,MU5407,CES5407
2408318,1.53379826452e+12,MU5474,CES5474
2405914,1.53380205013e+12,ZH9405,CSZ9405
2416147,1.53380857003e+12,MU9747,CES9747
2379706,1.53380707641e+12,EU8786,
2415966,1.53381268344e+12,3U8964,3U8964
2388285,1.53381805703e+12,JD5130,CBJ5130
2377465,1.53381849176e+12,CA1949,CCA1949
2409941,1.53381968444e+12,CZ6859,CSN6859
2415374,1.53382116281e+12,CA4232,CCA4232
2417091,1.53382131672e+12,CA4232,CCA4232
2407631,1.5338240817e+12,3U8526,CSC8526
2416215,1.53382550084e+12,DR5014,RLH5014
2409413,1.53382551277e+12,DR5014,RLH5014
2411293,1.53382551305e+12,MU5411,CES5411
2416674,1.533825527e+12,MU5411,CES5411
2416644,1.5338260834e+12,CZ3417,CSN3417
2415142,1.53382850178e+12,3U8174,CSC8174
2414235,1.53382989034e+12,CZ6673,CSN6673
2384764,1.53382903175e+12,MU5415,CES5415
2417083,1.53383014007e+12,3U8662,CSC8662
2416489,1.53383196384e+12,CA4118,CA4118
2416578,1.53383060298e+12,CA4502,CA4502
2417074,1.53383087328e+12,3U8986,3U8986
2409066,1.53383313174e+12,CA4334,CA4334
2415338,1.5338336236e+12,MU5417,CES5417
2415935,1.53383231228e+12,CA4118,CA4118
2416846,1.53383237276e+12,CZ3483,CSN3483
2417075,1.53383245777e+12,EU2228,UEA2228
2415228,1.53383279334e+12,ZH9778,CSZ9778
2414113,1.53383314961e+12,EU2228,UEA2228
2417427,1.53383324419e+12,TV9826,TBA9826
2416490,1.53383425866e+12,8L9620,LKE9620
2402463,1.53383470916e+12,ZH9778,CSZ9778
2414110,1.53383536475e+12,3U1618,
2417068,1.53383554679e+12,HU7347,CHH7347
2416859,1.53383578633e+12,EU2246,UEA2246
2416347,1.5338358399e+12,HU7347,CHH7347
2414917,1.5338359438e+12,EU2288,UEA2288
2413619,1.53383598795e+12,EU6662,UEA6662
2414509,1.5338373891e+12,SC4528,
2404036,1.53383743009e+12,CA4534,CCA4534
2409122,1.53383761752e+12,8L9945,8L9945
2415420,1.53383960961e+12,3U8842,CSC8842
2417376,1.53383792756e+12,8L9945,8L9945
2416315,1.53383828032e+12,8L9945,8L9945
2417306,1.53383855136e+12,3U8814,3U8814
2415191,1.53383954708e+12,3U8706,CSC8706
2417477,1.53383973518e+12,3U8706,CSC8706
2415584,1.53384010937e+12,3U8254,CSC8254
2414895,1.533840438e+12,3U8706,CSC8706
2414178,1.5338652899e+12,TV9881,TBA9881
2417656,1.53386968575e+12,KY8321,KNA8321
2417536,1.53386925836e+12,MF5093,
2414876,1.53387116568e+12,CA4416,CCA4416
2417612,1.53387131257e+12,CZ6161,CSN6161
2417648,1.53387168632e+12,3U8700,CSC8700
2415721,1.53387089676e+12,CA1741,CA1741
2418024,1.53387102149e+12,MF8435,CXA8435
2416873,1.53387121682e+12,MU2653,CES2653
2417092,1.53387461301e+12,ZH5027,CSZ5027
2417582,1.53387308757e+12,CZ3767,CSN3767
2416322,1.53387555878e+12,CZ6941,CSN6941
2413438,1.53387723678e+12,MU9638,CES9638
2417728,1.53387592007e+12,CZ6439,CSN6439
2418260,1.53387707554e+12,MU2464,CES2464
2418276,1.5338773519e+12,TV9894,TBA9894
2417531,1.5338789159e+12,CZ6401,CSN6401
2414861,1.53388065476e+12,3U8932,CSC8932
2418019,1.53388274245e+12,CA4306,CA4306
2413699,1.53388231746e+12,CZ6183,CSN6183
2417929,1.53388508071e+12,CA4504,CCA4504
2413695,1.53388564627e+12,CZ6441,CSN6441
2416616,1.53388855334e+12,3U8670,CSC8670
2418205,1.53389091855e+12,CZ3453,CSN3453
2417392,1.5338923745e+12,CZ3359,CSN3359
2418541,1.53389324139e+12,TV9926,TBA9926
2415641,1.53389547089e+12,3U8812,3U8812
2414794,1.53389798334e+12,MU5500,CES5500
2418649,1.53389856136e+12,HU7351,CHH7351
2418861,1.53390184628e+12,MU9745,CES9745
2417488,1.53390819536e+12,3U8734,3U8734
2418610,1.53390786251e+12,CZ3865,CSN3865
2418745,1.53390854975e+12,SC4713,CDG4713
2419590,1.53390975618e+12,CZ3241,CSN3241
2384894,1.53391148597e+12,MU2935,CES2935
2415689,1.53391056926e+12,CA4314,CA4314
2415712,1.53391090702e+12,CZ6255,CSN6255
2418443,1.53391311253e+12,3U8966,3U8966
2405596,1.5339135976e+12,CA4452,CA4452
2418280,1.53391556572e+12,3U8174,CSC8174
2419348,1.53391619208e+12,CA4502,CA4502
2419584,1.53391631005e+12,MU9749,CES9749
2419195,1.53391710841e+12,CA3928,
2387057,1.53391733359e+12,MU9749,CES9749
2419061,1.53391797818e+12,EU2230,UEA2230
2419447,1.53391843555e+12,3U8662,CSC8662
2405455,1.5339186146e+12,MU9688,CES9688
2410620,1.53391862432e+12,EU2230,UEA2230
2419862,1.5339190892e+12,HX452,CRK452
2419605,1.53392074749e+12,ZH9778,CSZ9778
2408958,1.53391937472e+12,CZ6119,CSN6119
2404697,1.53391942225e+12,MU2856,CES2856
2418298,1.53391952727e+12,8L9626,LKE9626
2419651,1.53391986192e+12,CA4588,CA4588
2415000,1.53391990991e+12,3U8994,CSC8994
2418282,1.53391994224e+12,CA4588,CA4588
2416905,1.53392001071e+12,ZH9778,CSZ9778
2419152,1.53392038691e+12,MU5496,CES5496
2419888,1.53392039986e+12,CA4312,CA4312
2419378,1.53392114933e+12,EU2704,UEA2704
2419553,1.53392118803e+12,TV9878,TBA9878
2418653,1.53392141663e+12,3U8862,3U8862
2338375,1.53392265496e+12,CA428,CA428
2419934,1.53392267807e+12,MU5417,CES5417
2419434,1.53392319561e+12,ZH9443,CSZ9443
2417587,1.53392350502e+12,MU2657,CES2657
2419335,1.5339235541e+12,3U8934,CSC8934
2409778,1.53392364534e+12,3U8934,CSC8934
2418723,1.53392364838e+12,MU5417,CES5417
2418904,1.53392393675e+12,3U8934,CSC8934
2419267,1.53392402022e+12,CA4528,CA4528
2414844,1.53392428705e+12,CA4528,CA4528
2419720,1.53392444595e+12,EU2258,UEA2258
2419372,1.53392474403e+12,CA4528,CA4528
2419741,1.53392520256e+12,ZH9545,CSZ9545
2419453,1.53392531812e+12,CZ3377,CSN3377
2416624,1.53392533351e+12,GJ8685,CDC8685
2419726,1.53392737944e+12,3U8814,3U8814
2419830,1.53395092577e+12,ZH9361,CSZ9361
2418681,1.53395085504e+12,TV9881,TBA9881
2416387,1.53395342778e+12,9C8985,9C8985
2408353,1.53395429189e+12,CA4408,CCA4408
2401860,1.53395681297e+12,ZH9401,CSZ9401
2413259,1.53395736553e+12,CA4508,CA4508
2420572,1.53396096404e+12,CZ3767,CSN3767
2417152,1.53396100736e+12,3U8646,CSC8646
2420592,1.53395988914e+12,CZ3401,CSN3401
2388269,1.53396047196e+12,TV9847,TBA9847
2416775,1.53396236162e+12,CZ6433,CSN6433
2419843,1.53396480344e+12,CA4272,CCA4272
2380520,1.53396584473e+12,EU8932,
2419246,1.53396645629e+12,EU2236,UEA2236
2420394,1.53396858592e+12,MU5474,CES5474
2415752,1.53396877832e+12,D7320,XAX320
2416368,1.53397152676e+12,CZ6441,CSN6441
2418785,1.53397163289e+12,CZ6441,CSN6441
2418638,1.53397361258e+12,TG618,THA618
2400794,1.53397611898e+12,MU5500,CES5500
2416743,1.53397717645e+12,QR860,QTR860
2421315,1.53398031347e+12,MU3492,CES3492
2418403,1.53398395782e+12,CZ6255,CSN6255
2415776,1.53398354862e+12,CA4436,CCA4436
2420675,1.53398547679e+12,CA4190,CA4190
2414698,1.53398685057e+12,CZ6249,CSN6249
2414913,1.53398739154e+12,3U3039,
2420627,1.53399030212e+12,MU2611,CES2611
2421322,1.53398964479e+12,SC4404,
2421229,1.53398972245e+12,CA1745,CA1745
2417606,1.53399292357e+12,CZ3483,CSN3483
2419594,1.53399478586e+12,MU2935,CES2935
2421863,1.53399480707e+12,MU9886,CES9886
2421370,1.53399566005e+12,CZ6471,CSN6471
2367698,1.53399934021e+12,MU5413,CES5413
2421430,1.53399765542e+12,CA4116,CA4116
2420221,1.53399779391e+12,CZ6135,CSN6135
2421490,1.53399786424e+12,CZ6135,CSN6135
2419412,1.53399945919e+12,MU2686,CES2686
2419749,1.53399990981e+12,3U8912,CSC8912
2420852,1.53400004308e+12,3U8618,3U8618
2421578,1.53400011775e+12,MF5058,
2421423,1.53400044255e+12,CA4040,CCA4040
2421316,1.53400068880e+12,3U8906,3U8906
2419251,1.53400091672e+12,CA1407,CA1407
2420477,1.53400172896e+12,CA4104,CA4104
2421171,1.53400278381e+12,CZ6455,CSN6455
2421830,1.53400324726e+12,EU2228,UEA2228
2416572,1.53400374528e+12,EU2228,UEA2228
2407173,1.53400392211e+12,EU2228,UEA2228
2422093,1.53400450914e+12,EU2228,UEA2228
2421861,1.5340045226e+12,EU2228,UEA2228
2421384,1.53400524674e+12,CA4278,CCA4278
2421617,1.5340073457e+12,8L9610,LKE9610
2421676,1.53400744854e+12,CA4154,CA4154
2421648,1.53400627162e+12,TV9902,TBA9902
2421834,1.53400900407e+12,EU2220,UEA2220
2422003,1.53400724505e+12,EU2224,UEA2224
2421612,1.53400735223e+12,8L9610,LKE9610
2421807,1.53400750414e+12,CA4106,CA4106
2421935,1.53400795012e+12,TV9848,TBA9848
2421820,1.53400819866e+12,MU5417,CES5417
2418206,1.53400821684e+12,EU2224,UEA2224
2422130,1.53400833677e+12,EU2734,UEA2734
2421708,1.53400903749e+12,CA4540,CCA4540
2421716,1.53400904466e+12,CA4540,CCA4540
2418968,1.53401044111e+12,CA4246,CCA4246
2420525,1.53401224789e+12,3U8712,CSC8712
2422042,1.53401286544e+12,3U8712,CSC8712
2420057,1.53401320851e+12,MU2490,CES2490
2421748,1.53401322396e+12,EU2270,UEA2270
2422006,1.53401358815e+12,3U8934,CSC8934
2414238,1.53401359942e+12,EU2276,UEA2276
2420818,1.53401382255e+12,3U8064,CSC8064
2421310,1.53403591088e+12,8L9947,LKE9947
2384014,1.53403784784e+12,8L9947,LKE9947
2422257,1.53404005581e+12,MU5435,CES5435
2422256,1.53404234426e+12,HU7741,CHH7741
2421844,1.53404325156e+12,MU2653,CES2653
2412952,1.53405008241e+12,CZ6439,CSN6439
2422480,1.53405078931e+12,3U8064,CSC8064
2421553,1.5340521355e+12,CZ6401,CSN6401
2422415,1.53405257092e+12,TV6494,
2422440,1.53405292939e+12,3U825V,CSC825V
2410032,1.5340538221e+12,ZH3974,
2410031,1.53405382844e+12,ZH3974,
2421606,1.53407164677e+12,CZ6255,CSN6255
2423246,1.53407213743e+12,EU2240,UEA2240
2422142,1.53407267903e+12,GJ8679,CDC8679
2394788,1.53407421647e+12,ZH9407,CSZ9407
2422002,1.53407454378e+12,MF8447,CXA8447
2423501,1.53407618814e+12,CA4404,CA4404
2423220,1.53407814824e+12,3U8334,CSC8334
2423540,1.53407782381e+12,MU2656,CES2656
2423643,1.53407905426e+12,BK2779,OKA2779
2418149,1.5340792928e+12,CA4446,CA4446
2423489,1.53407940401e+12,KY8267,KNA8267
2423546,1.53408220408e+12,CZ3427,CSN3427
2422675,1.53408259345e+12,CZ6471,CSN6471
2420530,1.53408290092e+12,CA1425,CA1425
2423712,1.53408333865e+12,GS7887,GCR7887
2417922,1.534083377e+12,CZ6471,CSN6471
2418002,1.53408398717e+12,GS7887,GCR7887
2423517,1.53408437148e+12,TV6282,
2423075,1.53408470561e+12,GS7887,GCR7887
2403721,1.53408524546e+12,EU2720,UEA2720
2418389,1.5340858934e+12,TV9854,TBA9854
2423201,1.53408674399e+12,MU2413,CES2413
2423877,1.53408760459e+12,CA4334,CA4334
2416882,1.53408796052e+12,3U8174,CSC8174
2423849,1.534088235e+12,CA4334,CA4334
2422110,1.5340885401e+12,CA4372,CA4372
2422329,1.53408895744e+12,EU2228,UEA2228
2421551,1.53409082226e+12,ZH9490,CSZ9490
2422595,1.53408923726e+12,CZ6455,CSN6455
2423586,1.53408938278e+12,EU2230,UEA2230
2422913,1.53408959709e+12,MU5415,CES5415
2421953,1.53408960068e+12,3U8966,3U8966
2423858,1.5340897032e+12,ZH4230,CSZ4230
2413636,1.53408994995e+12,CZ6455,CSN6455
2424002,1.5340906851e+12,ZH9778,CSZ9778
2421949,1.53409073138e+12,ZH9778,CSZ9778
2424333,1.53409097084e+12,CA4278,CCA4278
2423869,1.53409138130e+12,CZ3377,CSN3377
2422914,1.53409239709e+12,3U8942,CSC8942
2423108,1.53409251935e+12,MU5496,CES5496
2417833,1.53409252865e+12,EU2222,UEA2222
2424079,1.53409262364e+12,EU2222,UEA2222
2423163,1.53409296599e+12,EU2724,UEA2724
2423335,1.53409302848e+12,EU2224,UEA2224
2423023,1.534093091e+12,3U8888,3U8888
2423902,1.53409319546e+12,3U8736,3U8736
2422467,1.53409371721e+12,CA4528,CA4528
2423793,1.53409418257e+12,CA4528,CA4528
2422446,1.53409420353e+12,CA4528,CA4528
2421995,1.53409422272e+12,GJ8908,CDC8908
2418942,1.53409683875e+12,EU2756,UEA2756
2420450,1.53409536524e+12,3U8714,CSC8714
2422215,1.53409570899e+12,3U8372,CSC8372
2422520,1.53409641547e+12,3U8770,CSC8770
2357058,1.5340966153e+12,CA4502,CA4502
2424023,1.53409683846e+12,CA4502,CA4502
2424206,1.53409691046e+12,G56549,
2424227,1.53409699923e+12,3U8844,3U8844
2420146,1.53409701192e+12,MU5038,CES5038
2424236,1.5340971833e+12,ZH9545,CSZ9545
2420654,1.53409755293e+12,CA4502,CA4502
2418311,1.53409950281e+12,3U8556,3U8556
2423993,1.53409974327e+12,TV9878,TBA9878
2423560,1.53410029079e+12,GJ8685,CDC8685
2423199,1.53412446718e+12,ZH9541,CSZ9541
2422907,1.53412848197e+12,HU7147,CHH7147
2420082,1.53413084376e+12,CA4432,CA4432
2399787,1.53413236825e+12,MF8423,CXA8423
2423559,1.53413316714e+12,3U8658,CSC8658
2416454,1.53413542896e+12,3U8064,CSC8064
2423898,1.53413663702e+12,CA4590,CCA4590
2424535,1.53414434478e+12,CA4102,CA4102
2421284,1.53414438971e+12,CZ3471,CSN3471
2423894,1.53414694604e+12,CA4308,CA4308
2418058,1.53414865504e+12,BK2851,OKA2851
2423176,1.53415042732e+12,JD5505,CBJ5505
2425359,1.53415341319e+12,3U8696,CSC8696
2425265,1.5341562418e+12,TV6493,
2425508,1.53416106425e+12,EU2232,UEA2232
2424267,1.53416154467e+12,3U8315,CSC8315
2426260,1.53416500979e+12,MU5851,CES5851
2425153,1.5341637626e+12,3U8744,CSC8744
2425818,1.53416538568e+12,CZ3241,CSN3241
2424545,1.53416608962e+12,3U8734,3U8734
2425769,1.53416612186e+12,TV9848,TBA9848
2425782,1.53416637648e+12,TV9848,TBA9848
2422509,1.53416853668e+12,EU2720,UEA2720
2425901,1.53416965741e+12,MU5411,CES5411
2425817,1.53417212482e+12,MU5413,CES5413
2416649,1.53417038028e+12,EU2756,UEA2756
2423658,1.53417114406e+12,MU2935,CES2935
2385312,1.53417122617e+12,3U8146,CSC8146
2410764,1.53417187268e+12,3U8966,3U8966
2425203,1.53417188193e+12,3U8966,3U8966
2426081,1.53417390325e+12,MU9678,CES9678
2426505,1.53417227607e+12,CA428,CA428
2417008,1.53417228927e+12,CA428,CA428
2425015,1.5341727235e+12,CA3609,
2426021,1.53417298646e+12,CA4304,CA4304
2426059,1.53417311967e+12,ZH4304,CSZ4304
2410888,1.53417321297e+12,MU5388,CES5388
2426603,1.53417332961e+12,MU5320,CES5320
2426598,1.5341734559e+12,MU5388,CES5388
2425880,1.53417529482e+12,TV9830,TBA9830
2423588,1.53417364856e+12,MU5415,CES5415
2417631,1.534173928e+12,CA4452,CA4452
2401787,1.53417437418e+12,MU9749,CES9749
2425970,1.5341744484e+12,CA4384,CCA4384
2426201,1.5341744564e+12,CA4390,CCA4390
2410894,1.53417465016e+12,CA4238,CCA4238
2422999,1.53417624842e+12,ZH4538,CSZ4538
2423130,1.53417676574e+12,3U8174,CSC8174
2424696,1.53417864893e+12,CA4182,CCA4182
2425878,1.53417697484e+12,TV9826,TBA9826
2426027,1.53417731205e+12,EU2724,UEA2724
2425271,1.5341773546e+12,EU2724,UEA2724
2426026,1.53417760723e+12,EU2724,UEA2724
2422179,1.53417829289e+12,HX452,CRK452
2425614,1.53418011632e+12,3U8086,CSC8086
2425938,1.53417840417e+12,3U8994,CSC8994
2390330,1.53417854949e+12,3U8994,CSC8994
2426405,1.53417937731e+12,TV9906,TBA9906
2426700,1.53417942512e+12,TV9906,TBA9906
2425523,1.53417967252e+12,CA1959,CCA1959
2416257,1.5341797315e+12,3U8200,CSC8200
2426384,1.53418031228e+12,CA4534,CCA4534
2426716,1.53418086787e+12,EU2224,UEA2224
2426576,1.53418108996e+12,EU2224,UEA2224
2426452,1.53418193539e+12,EU2202,UEA2202
2426325,1.53418408475e+12,TV9880,TBA9880
2426194,1.53418404441e+12,TV9880,TBA9880
2426296,1.53418306054e+12,MU2296,CES2296
2426432,1.53418330545e+12,EU2282,UEA2282
2424202,1.53418370002e+12,3U8934,CSC8934
2424624,1.5341837328e+12,TV9880,TBA9880
2425196,1.53418430268e+12,GS7887,GCR7887
2413870,1.53418484761e+12,CA4120,CA4120
2425078,1.53418516787e+12,EU2222,UEA2222
2394709,1.53418566228e+12,EU2222,UEA2222
2412309,1.53418570695e+12,GJ8685,CDC8685
2426285,1.53418631201e+12,CA4118,CA4118
2426507,1.53418653825e+12,3U8916,3U8916
2422811,1.53418710856e+12,3U8844,3U8844
2426860,1.53421384122e+12,MF8401,CXA8401
2426883,1.53421491335e+12,CA4418,CA4418
2423548,1.53422221772e+12,3U8260,CSC8260
2427223,1.53422653231e+12,CA4520,CCA4520
2427039,1.53422661278e+12,CA1415,CCA1415
2408486,1.53423070364e+12,3U8962,3U8962
2427396,1.5342326593e+12,MU2219,CES2219
2410939,1.53423425161e+12,BK2851,OKA2851
2426398,1.53424032965e+12,CA4462,CA4462
2424885,1.53424610976e+12,HU7247,CHH7247
2428042,1.53424753792e+12,TV9882,TBA9882
2415988,1.5342476644e+12,CA4212,CA4212
2423257,1.53424860626e+12,JD5130,CBJ5130
2428565,1.53424882667e+12,TV6265,
2428293,1.53425223391e+12,CZ3433,CSN3433
2428360,1.5342527113e+12,CZ3441,CSN3441
2427086,1.5342510874e+12,G56547,
2427450,1.53425140782e+12,MU5851,CES5851
2428316,1.53425149066e+12,KY8267,KNA8267
2428371,1.53425193274e+12,CA4232,CCA4232
2421134,1.53425201862e+12,MU2611,CES2611
2425076,1.53425312292e+12,CA4334,CA4334
2427369,1.53425316245e+12,CZ3427,CSN3427
2410987,1.53425331315e+12,8L9630,LKE9630
2402624,1.53425352024e+12,8L9630,LKE9630
2428212,1.53425404592e+12,CA4314,CA4314
2426277,1.5342540713e+12,CZ3427,CSN3427
2424575,1.53425692276e+12,3U3183,
2420594,1.5342596025e+12,EU2250,UEA2250
2428067,1.53425995037e+12,CA4304,CA4304
2428670,1.53426029374e+12,CZ3461,CSN3461
2428558,1.53426065179e+12,3U8890,3U8890
2428445,1.53426085158e+12,CZ3461,CSN3461
2413188,1.53426112766e+12,MU9886,CES9886
2428625,1.53426252013e+12,EU2228,UEA2228
2428301,1.5342628691e+12,TV9830,TBA9830
2428304,1.5342628768e+12,TV9830,TBA9830
2426887,1.53426330194e+12,3U8970,CSC8970
2429099,1.53426336475e+12,ZH9778,CSZ9778
2428751,1.53426390922e+12,SC9778,
2428833,1.53426402777e+12,EU2220,UEA2220
2429109,1.53426421393e+12,ZH9778,CSZ9778
2423913,1.53426472801e+12,CA4588,CA4588
2428381,1.53426503948e+12,TV9906,TBA9906
2428753,1.53426586818e+12,3U8668,CSC8668
2427628,1.53426637375e+12,MU2825,CES2825
2401299,1.53426696797e+12,CA4328,CA4328
2426893,1.53426698120e+12,TV9880,TBA9880
2428808,1.53426734813e+12,SC9490,
2428501,1.53426752169e+12,ZH9411,CSZ9411
2428454,1.53426855889e+12,EU2288,UEA2288
2426904,1.53426882268e+12,3U8994,CSC8994
2428641,1.53426930997e+12,EU2202,UEA2202
2428619,1.53426936306e+12,EU2202,UEA2202
2428102,1.53426961471e+12,TV9878,TBA9878
2427662,1.53427050387e+12,3U8234,CSC8234
2429037,1.53427136281e+12,CA4384,CCA4384
2428402,1.53427150861e+12,MU5278,CES5278
2428589,1.53427235235e+12,ZH9545,CSZ9545
2410789,1.53427275793e+12,3U8752,CSC8752
2429111,1.53429467941e+12,8L9947,LKE9947
2426670,1.53429547428e+12,CA403,CA403
2428543,1.53429724152e+12,CZ3621,CSN3621
2427334,1.53430000151e+12,ZH9441,CSZ9441
2429219,1.53430276952e+12,HO1269,DKH1269
2425104,1.53431131304e+12,EU2236,UEA2236
2425531,1.5343119902e+12,EU8932,
2429465,1.53431640644e+12,MU5474,CES5474
2429727,1.53431732527e+12,TV6434,
2429913,1.53432093716e+12,MU2219,CES2219
2429891,1.53432236871e+12,CZ3359,CSN3359
2430581,1.53432594418e+12,TV9866,TBA9866
2430276,1.53433127983e+12,CA1407,CA1407
2430275,1.53433215669e+12,TV6231,
2429914,1.53433516047e+12,CA4242,CA4242
2427116,1.53433504941e+12,CZ6135,CSN6135
2429750,1.5343351763e+12,3U8744,CSC8744
2428875,1.53433557142e+12,CA4242,CA4242
2429757,1.53433901742e+12,BK2779,OKA2779
2429025,1.53433758883e+12,ZH9569,CSZ9569
2430358,1.53433824195e+12,MF8447,CXA8447
2429763,1.53433903002e+12,BK2779,OKA2779
2427917,1.53433936736e+12,CA4446,CA4446
2426695,1.53433984474e+12,TV9848,TBA9848
2428065,1.53434036415e+12,MU2413,CES2413
2393080,1.53434241564e+12,MU5413,CES5413
2431230,1.53434104202e+12,MU2413,CES2413
2431228,1.53434112193e+12,MF8451,CXA8451
2429567,1.53434225199e+12,DR6542,RLH6542
2413302,1.53434236955e+12,EU2720,UEA2720
2423207,1.53434477487e+12,MU2686,CES2686
2425458,1.53434500455e+12,MU2935,CES2935
2431385,1.53434503488e+12,MU2935,CES2935
2428417,1.53434505389e+12,TV9854,TBA9854
2428327,1.53434523911e+12,MU5413,CES5413
2430805,1.5343453001e+12,MU5413,CES5413
2430980,1.5343455285e+12,TV9854,TBA9854
2428369,1.53434593724e+12,3U8706,CSC8706
2429457,1.53434653322e+12,MF3010,
2426378,1.53434656311e+12,3U8574,3U8574
2431452,1.53434718863e+12,ZH9409,CSZ9409
2391241,1.53434818017e+12,MU5320,CES5320
2407242,1.53434826686e+12,CA4502,CA4502
2429718,1.53434842995e+12,CA4120,CA4120
2430824,1.53435031701e+12,TV6296,
2431170,1.53435033034e+12,CZ6119,CSN6119
2430634,1.53435075816e+12,EU2230,UEA2230
2428189,1.5343516027e+12,CA4540,CCA4540
2427291,1.53435169402e+12,CA4304,CA4304
2420999,1.53435206746e+12,3U8334,CSC8334
2366158,1.53435275717e+12,CA4536,CA4536
2430975,1.53435298047e+12,MF5066,
2429303,1.53435379268e+12,MF5062,
2431138,1.53435384044e+12,EU6662,UEA6662
2429117,1.53435409437e+12,3U8920,CSC8920
2431160,1.53435461352e+12,3U8736,3U8736
2431380,1.53435483801e+12,CA4322,CA4322
2431308,1.5343551149e+12,CA4322,CA4322
2431068,1.5343551308e+12,CA4322,CA4322
2429715,1.53435532176e+12,EU2202,UEA2202
2431425,1.53435534206e+12,EU2202,UEA2202
2426210,1.53435547677e+12,8L9616,LKE9616
2427906,1.5343558088e+12,EU2238,UEA2238
2426599,1.53435809488e+12,3U8714,CSC8714
2431065,1.53435660663e+12,3U3029,
2430707,1.53435662566e+12,CZ3377,CSN3377
2430930,1.53435695063e+12,CA4160,CCA4160
2409912,1.53435731852e+12,CA4588,CA4588
2430617,1.53435746943e+12,3U8758,CSC8758
2431344,1.53435747141e+12,EU2766,UEA2766
2430048,1.53435780187e+12,3U8714,CSC8714
2431039,1.53435804776e+12,EU2246,UEA2246
2431743,1.53438589562e+12,ZH5321,CSZ5321
2431712,1.53438569595e+12,KY8321,KNA8321
2428899,1.53438610357e+12,KN5215,CUA5215
2429799,1.53438649335e+12,CA8971,CCA8971
2426703,1.53438851002e+12,UQ2515,OCM2515
2431700,1.53438873231e+12,CA1741,CA1741
2431713,1.53438940771e+12,FM9787,CSH9787
2431450,1.53439137747e+12,MU2653,CES2653
2432264,1.53439216976e+12,CA3951,
2432522,1.53439935313e+12,EU8932,
2394758,1.53440169484e+12,BK2851,OKA2851
2399146,1.5344025995e+12,8L9616,LKE9616
2429026,1.53440353915e+12,TV6434,
2432521,1.53440894623e+12,MU5322,CES5322
2431156,1.53441108152e+12,TV9926,TBA9926
2433023,1.53441186042e+12,CA4514,CCA4514
2432929,1.53441691961e+12,KY2416,
2433231,1.5344169873e+12,CZ3417,CSN3417
2433009,1.53442152309e+12,CZ6135,CSN6135
2433527,1.53442383449e+12,CA1959,CCA1959
2433057,1.53442474345e+12,3U8888,3U8888
2427553,1.53442743588e+12,CZ3441,CSN3441
2431961,1.53443056011e+12,CA4038,CCA4038
2432997,1.53442943028e+12,CZ3241,CSN3241
2433288,1.5344294843e+12,3U8894,3U8894
2418550,1.5344297019e+12,EU2274,UEA2274
2429628,1.53443190996e+12,CA4208,CCA4208
2427531,1.53443117282e+12,MU9886,CES9886
2433425,1.53443176232e+12,8L9610,LKE9610
2433577,1.53443218966e+12,CZ3433,CSN3433
2431456,1.53443228958e+12,8L9610,LKE9610
2433515,1.53443450505e+12,CA4538,CCA4538
2414072,1.53443364337e+12,CA4538,CCA4538
2432269,1.53443407788e+12,3U8752,CSC8752
2430884,1.53443413982e+12,MU5280,CES5280
2432075,1.53443596655e+12,CA4502,CA4502
2433631,1.53443426897e+12,CA4372,CA4372
2429969,1.5344343556e+12,CA4372,CA4372
2429976,1.53443461746e+12,TV6386,
2431946,1.53443504121e+12,CA4502,CA4502
2431442,1.53443551040e+12,3U8970,CSC8970
2432597,1.53443567267e+12,TV9826,TBA9826
2433374,1.53443596811e+12,CA4502,CA4502
2413594,1.53443602576e+12,CA4238,CCA4238
2433608,1.53443713544e+12,CZ6119,CSN6119
2433726,1.53443749962e+12,CA4278,CCA4278
2430148,1.53443758836e+12,ZH9569,CSZ9569
2433414,1.53443818494e+12,CA4230,CCA4230
2432245,1.53443821908e+12,TV9902,TBA9902
2432545,1.5344386557e+12,TV9906,TBA9906
2419880,1.53444065416e+12,CA4246,CCA4246
2433377,1.53443904951e+12,CZ3427,CSN3427
2433883,1.53443915628e+12,EU2750,UEA2750
2418265,1.53444108092e+12,3U8064,CSC8064
2428539,1.53443956724e+12,EU2750,UEA2750
2433764,1.53444024134e+12,TV6336,
2432640,1.53444046788e+12,3U8706,CSC8706
2433693,1.53444048592e+12,CA4528,CA4528
2433873,1.53444080256e+12,MU2490,CES2490
2433513,1.53444102707e+12,3U8706,CSC8706
